Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN03,OUT049,3862.8668548868363
NCW30,OUT046,3969.4281658543237
FDY24,OUT027,1492.4385259180735
FDJ26,OUT019,581.2228676585722
FDM15,OUT049,2516.6112328942554
NCW54,OUT027,1599.0279025587447
FDA23,OUT045,1603.8675887982627
FDA39,OUT019,102.42886778321459
FDZ12,OUT017,2527.1202653876426
NCB42,OUT046,2019.3102593824278
FDL16,OUT046,796.2113355792332
FDO24,OUT019,415.9694064045308
NCP42,OUT046,3259.2019820580495
FDR19,OUT018,2033.1508282932039
DRL01,OUT045,3673.316288836183
FDV37,OUT046,3279.2245798988506
FDI41,OUT010,353.5643919797755
FDF58,OUT049,1078.7845842966212
NCF43,OUT018,1989.3658833464306
FDN02,OUT049,3390.2823123091234
NCP41,OUT035,1764.1114515361885
NCY17,OUT027,1217.7649036077655
FDL58,OUT027,6655.1199452752335
NCA30,OUT027,4694.669965989668
FDE46,OUT018,2136.245118358396
FDY38,OUT035,3631.6604007530136
NCH29,OUT027,2385.0832354709664
FDO20,OUT045,4303.634220891093
FDP44,OUT018,1340.1040607497073
FDM02,OUT027,2342.39428200617
FDJ14,OUT027,2155.270664971091
FDH04,OUT010,220.91328567286624
DRK23,OUT046,4345.461669035879
NCW05,OUT046,1708.9658261673521
FDF12,OUT049,2434.8984071851855
FDL51,OUT019,522.876071478413
FDN03,OUT018,3574.1871053142627
DRJ37,OUT049,2485.117434197528
FDM12,OUT019,471.8453246441201
FDA16,OUT045,3493.483680582301
NCB07,OUT017,3155.4826538767948
NCI17,OUT019,251.49307591742112
FDR51,OUT046,2462.3073112022876
FDJ55,OUT045,3811.33782667949
NCZ17,OUT013,638.8057616245162
FDU25,OUT013,959.6049991183966
NCG18,OUT045,1748.1298852585037
DRM11,OUT017,4720.877850612078
FDH16,OUT035,1522.3556623445677
FDZ04,OUT018,854.1041525680605
NCX53,OUT035,2480.2785147749205
FDX38,OUT027,1290.4058494047265
FDX09,OUT046,3132.822099706279
NCW05,OUT018,1478.9248455699153
NCS41,OUT017,3169.6973466565987
FDI26,OUT046,2866.5858995400426
NCZ41,OUT027,3399.3016722913403
NCK06,OUT046,2042.2813784617902
FDX23,OUT027,2593.2681165742424
NCA42,OUT046,2593.2692472994804
FDC20,OUT049,851.591905454562
DRC49,OUT018,1921.7259321287409
FDX01,OUT013,1841.0711067733723
FDC08,OUT045,3461.5528162569
FDC02,OUT017,4441.590936517971
FDK10,OUT045,2822.6316674294876
DRC24,OUT013,2532.4624778171033
FDW16,OUT019,225.9710685613176
NCU06,OUT018,3050.3799434814014
DRA59,OUT045,2961.816097976941
FDR24,OUT019,226.6558086041171
DRL35,OUT018,524.824875361772
FDA49,OUT013,1327.84024874132
NCC55,OUT046,597.8763632542142
DRD24,OUT019,353.5098712667233
NCE55,OUT049,2927.0874114696257
FDT33,OUT045,2652.910824811476
NCT53,OUT013,2718.261730618766
FDS26,OUT046,4286.836881776871
FDL22,OUT018,1266.1514879551169
FDP44,OUT017,1760.4009901477016
FDC52,OUT018,2068.8157639454794
FDI53,OUT010,419.14756289558665
FDZ23,OUT046,3015.733615361399
NCT18,OUT013,3014.8046915904583
FDR13,OUT046,1930.161901064475
FDB09,OUT010,303.40680615603276
FDZ60,OUT013,1634.4894884616526
FDB11,OUT046,3869.3943169984514
FDC10,OUT018,1640.3378435856296
FDW56,OUT035,3470.5328960709667
FDK14,OUT027,2291.810419931163
DRE27,OUT027,2470.362344967001
FDA38,OUT017,3947.4336770086475
FDT11,OUT045,2949.907208076455
FDP15,OUT035,4213.936102203724
FDV27,OUT035,1455.620437826537
FDS36,OUT027,2927.6695574886226
FDY40,OUT027,1340.194114278392
NCF19,OUT049,787.8545424830206
FDF53,OUT045,2947.074567897266
FDS14,OUT027,3971.3518644734518
FDE56,OUT046,1038.3343688843024
FDZ19,OUT035,2783.0867744878105
FDZ46,OUT013,1705.9550607850692
FDR16,OUT046,3878.8537750454284
FDG29,OUT018,554.482830567437
NCE30,OUT017,3497.4832779375515
FDZ40,OUT046,834.9874947776103
FDG58,OUT018,2153.087107165245
DRH03,OUT013,1600.650060256548
FDZ47,OUT045,1543.7879434814504
FDV04,OUT018,2354.553924681966
FDZ10,OUT018,1875.7317229767505
FDG46,OUT017,1881.5860952164517
NCF07,OUT045,1615.6230963618589
FDY44,OUT035,3297.4787379756795
FDB21,OUT013,4072.881468622575
FDS20,OUT035,3127.9098837545052
FDS49,OUT049,1290.3956924091187
FDX55,OUT027,5864.002343798282
NCQ02,OUT018,2749.586770342222
FDR25,OUT013,4502.69836408844
DRG39,OUT045,840.4659994620351
FDB46,OUT046,3532.3223178293324
NCC30,OUT018,2528.650566234108
FDE58,OUT035,2113.0884932134654
FDC05,OUT019,517.3780462549099
FDY15,OUT046,2611.2493406046638
FDG14,OUT046,2368.245493826993
FDL08,OUT049,3741.031103644462
FDQ47,OUT013,578.7043001317161
FDN12,OUT035,1780.36589399368
FDW10,OUT013,2850.9930261840136
FDD02,OUT035,1928.6899908823234
FDX35,OUT010,651.9020071530524
FDT35,OUT046,2658.7460936124858
DRN47,OUT019,441.2102711910696
FDB11,OUT010,588.4450902344211
FDN20,OUT045,2785.140603532211
FDB59,OUT035,3286.603240547423
FDJ58,OUT045,2793.682694579425
FDU60,OUT046,2749.5258905081196
FDS03,OUT049,1169.7895541271723
FDU40,OUT019,458.70200842590674
DRH15,OUT049,770.8506016314193
FDD04,OUT027,3765.3581935359457
FDQ01,OUT046,4235.431932678102
FDF28,OUT035,2070.9875966903564
FDD22,OUT010,274.7576446201847
FDY19,OUT046,1987.0787000493692
FDN33,OUT035,1500.4686311489845
FDV36,OUT035,2205.1207249748536
FDW01,OUT010,347.68502430016906
FDJ28,OUT049,3137.4040116228016
FDB17,OUT035,3274.990580144684
FDM40,OUT049,2230.914746675063
FDV46,OUT045,2195.2768290347235
FDQ44,OUT049,2086.451274722508
NCD42,OUT046,640.6720971569932
DRH37,OUT046,2669.896405766144
FDR10,OUT018,2273.50657516891
NCD06,OUT027,1333.9604674268471
FDI53,OUT046,2589.4315327788327
FDG16,OUT035,3646.6700293794725
DRB25,OUT046,1811.6219183424632
FDY09,OUT046,2828.1123473429066
FDX48,OUT045,2505.830835439925
FDC03,OUT010,481.38367901293867
FDT47,OUT035,1702.754467586337
FDW44,OUT027,4749.198856406097
FDT24,OUT017,1267.1109622726271
FDT12,OUT019,530.9783885205679
NCS38,OUT035,1826.5843881516892
FDO39,OUT035,3057.011100627509
FDA13,OUT046,639.8495518900655
FDO48,OUT035,3892.1731879434656
DRJ01,OUT017,2468.74433562014
FDD53,OUT018,486.6446706655619
NCT05,OUT049,4160.532357646446
FDQ51,OUT045,693.5644372182267
FDU60,OUT013,2601.5772724653675
FDC59,OUT046,986.4561192215499
FDP36,OUT035,911.7403184029026
NCM19,OUT017,1856.1174719340015
FDL16,OUT035,753.1437288623558
FDE50,OUT018,2630.4950285234045
NCR18,OUT013,696.7294493499242
NCD30,OUT035,1751.0595025218195
FDH31,OUT013,1549.8799476247732
FDD56,OUT019,481.0725134073949
FDC47,OUT049,3746.74129556175
FDZ21,OUT045,1523.7487270187569
FDM01,OUT049,1591.0090802707314
FDF24,OUT013,1412.8512535196849
FDW23,OUT017,648.4489258189948
FDY52,OUT018,920.1934597035994
DRH37,OUT027,4315.04827308429
DRO47,OUT027,2865.1355877408796
FDR25,OUT049,4470.066577764034
FDQ24,OUT027,6316.909314171271
DRJ51,OUT018,3419.266920904674
NCU06,OUT035,3870.932931092039
NCV18,OUT018,1117.6895072954442
NCC06,OUT027,3511.0554329159577
FDZ01,OUT018,1454.9038182225236
FDT14,OUT017,2040.524936173098
FDD11,OUT019,615.8700503626053
FDN09,OUT017,4257.682600015308
NCO18,OUT010,467.0567816607163
FDZ50,OUT045,2811.5895353072406
FDS44,OUT013,4152.382675970163
FDI36,OUT045,3046.199568159887
FDA26,OUT010,536.2799742503503
NCY53,OUT049,1751.074942816523
FDF32,OUT049,3199.3654406174323
FDF59,OUT010,336.8874263406768
FDB20,OUT046,1265.0039396411507
DRH11,OUT035,905.8767082796855
FDT03,OUT049,2843.4735145073546
NCH06,OUT035,3993.5759990652523
FDR55,OUT049,3074.27396307199
FDI10,OUT035,2826.8115373484015
FDZ12,OUT045,2360.7866433979407
FDM12,OUT049,3038.1731620864493
DRB25,OUT045,1713.8843690482695
NCS41,OUT013,3075.377708746557
NCT53,OUT049,2689.2753452745446
NCD55,OUT013,654.9677873127105
FDY08,OUT049,2335.4175019632685
NCP55,OUT049,869.0880938638478
FDA33,OUT013,2336.1746300717914
FDQ33,OUT013,2531.1529717587637
FDE45,OUT027,5055.551635619127
FDT26,OUT013,1943.4926913291206
NCV53,OUT049,4180.7646032439325
FDK60,OUT027,2543.7468599427266
NCJ29,OUT046,1328.3951929545217
FDI15,OUT045,4108.224886138864
FDX21,OUT013,1730.6795754428672
FDV49,OUT019,677.6296337394751
DRO59,OUT046,1275.3736494806658
FDZ14,OUT045,1892.3272419348966
FDP32,OUT027,3374.0862370213995
FDC33,OUT017,3262.389937771012
FDT14,OUT010,320.5791632264329
NCN54,OUT027,2218.5206405495355
FDR57,OUT027,3880.082746848301
DRK12,OUT046,552.7505341088117
FDX52,OUT049,3321.160440697108
FDX08,OUT010,433.87385390858196
FDP10,OUT010,253.04295250105505
NCP50,OUT045,1247.642153628195
NCL06,OUT013,3957.1866598056295
FDP25,OUT013,3680.4361014544893
FDE53,OUT013,1682.292934740533
FDL27,OUT017,1149.063488262178
FDC35,OUT049,3371.5444277343604
DRJ47,OUT010,425.0702788428571
FDD16,OUT018,1153.8557092696406
NCN42,OUT049,2624.626190101572
FDC38,OUT027,3562.400750342638
NCO07,OUT045,3063.2440831024537
FDQ20,OUT049,614.681633332361
FDI32,OUT046,1992.0572642551865
FDN20,OUT010,435.3069626462328
DRJ51,OUT027,6519.564583333618
FDU08,OUT045,1560.4014341939405
DRN37,OUT019,410.76279641457603
FDD05,OUT010,318.0021695757417
FDW15,OUT046,2440.453587446035
FDI52,OUT046,2137.779541138322
DRM11,OUT049,4394.008995703667
NCO06,OUT045,504.61876671838564
FDU38,OUT049,3342.8267341127007
FDU59,OUT018,2215.798211079958
FDJ10,OUT046,2258.0438143525043
FDM13,OUT049,2243.307077544296
NCJ30,OUT019,418.63102627309183
FDM45,OUT018,1809.7881546579506
FDP36,OUT045,867.7114422684841
NCD30,OUT010,251.7790866442355
FDN48,OUT017,1604.217656866326
FDY32,OUT049,2711.8223374733416
FDU47,OUT046,2354.461414344382
FDF17,OUT019,538.975602105936
FDP34,OUT017,2706.282328530989
FDA47,OUT049,2702.365181190343
DRD27,OUT027,2660.350622345926
FDW38,OUT045,907.2321797781026
FDZ15,OUT019,287.0331517942134
FDZ03,OUT027,5144.366790446614
NCN19,OUT049,3008.2509412612258
FDG02,OUT035,3071.4317587460923
FDS31,OUT035,3073.814955686072
FDW43,OUT019,587.8702305156156
FDZ47,OUT010,257.02930315350363
FDO57,OUT017,2597.8771271099263
NCL07,OUT013,661.307676995835
NCV42,OUT013,1719.673789465048
FDP40,OUT017,1928.8817352327355
FDP48,OUT019,480.5365723978386
FDH21,OUT017,2682.4007391881437
NCP02,OUT049,967.8141529255648
FDK24,OUT049,728.8842837601197
FDC41,OUT045,1181.9394206171191
FDF08,OUT017,1455.694992268965
FDO49,OUT017,862.8927829169188
FDS56,OUT027,6759.303087256514
FDX46,OUT018,826.6617453562591
FDQ07,OUT013,3518.019384865996
FDC32,OUT010,217.0452046737094
FDT21,OUT019,632.6638954173343
FDG58,OUT045,2437.9632343535823
FDW14,OUT049,1406.5633707697878
DRA12,OUT027,3826.088923427114
FDV27,OUT013,1405.3671916678481
DRD25,OUT013,1920.587960291809
DRF48,OUT027,4566.242013366687
FDX24,OUT017,1592.527646893878
DRJ51,OUT046,3684.520413956031
FDE45,OUT045,2687.1030827213467
FDE14,OUT046,1656.2314829734023
FDG53,OUT045,2172.0997410912473
FDT08,OUT046,2384.7686967507047
DRC27,OUT027,6494.269341154397
FDG20,OUT035,2915.8415256724766
FDC21,OUT046,1754.379029067081
FDV31,OUT018,2392.1638897422513
FDB58,OUT045,2271.1784129005587
FDV23,OUT046,2006.0505467496016
FDA25,OUT019,246.9392290859651
FDC15,OUT046,2608.2701341756974
FDU47,OUT049,2314.2942993876068
FDE23,OUT013,686.1614809679891
FDS08,OUT013,2853.80685864857
FDW03,OUT027,2710.4871612241736
FDJ60,OUT018,2196.3776915109383
FDM34,OUT017,1964.471953297265
FDW33,OUT013,1752.7779540039223
FDZ40,OUT013,850.4562498534757
FDE33,OUT018,1191.5755786828543
NCC06,OUT010,295.6828441757151
FDU11,OUT046,2040.7683927939422
FDL44,OUT017,2678.6098953702253
NCZ29,OUT017,2092.839622065888
FDG28,OUT010,614.13368000218
FDL12,OUT018,821.7994041349488
FDD52,OUT017,1732.787189632222
FDO15,OUT013,1107.9712924974106
NCN29,OUT027,1325.449844698991
FDW36,OUT013,1682.2356608295784
FDB21,OUT046,4082.3817252674257
FDZ28,OUT013,2031.2336761867507
FDY10,OUT035,1820.2065008498143
DRG39,OUT017,842.6102457153072
FDN28,OUT013,1680.7300609825095
FDV15,OUT035,1827.2039998194837
DRI13,OUT035,3599.485649002515
FDH20,OUT046,1672.0356113734474
FDY51,OUT013,3579.654343343572
FDE16,OUT013,3303.434924270043
FDX40,OUT018,466.13969909114576
FDC48,OUT018,1167.5986262239621
FDS14,OUT046,2507.3718154605904
FDX56,OUT017,3680.2721409671017
FDI10,OUT046,2719.5862417490107
FDI14,OUT013,2311.3702732957
DRM48,OUT013,652.7790230238295
NCH07,OUT027,4454.702233700433
FDY26,OUT013,3676.0928746227364
FDD02,OUT027,3109.9991507028963
FDM12,OUT046,2969.125601450748
DRF01,OUT010,361.4882782969552
FDV36,OUT046,2169.7996810608142
DRI59,OUT013,3664.3086695862285
FDV03,OUT018,2159.116961518917
FDO39,OUT017,2947.096652151749
NCB07,OUT018,2795.4392406232464
FDH38,OUT027,3066.880830176649
FDZ13,OUT035,808.691459989118
NCZ30,OUT046,1882.5361699781788
NCA06,OUT035,620.3981784152412
FDB04,OUT049,1410.2548736574495
FDN50,OUT013,1485.7209757449011
NCG06,OUT049,4108.650006722421
NCY17,OUT018,622.5592910581619
FDC23,OUT046,2967.218388179518
FDK33,OUT049,3404.778294074262
FDR03,OUT049,3349.822913084308
FDZ07,OUT045,994.234198028776
FDO38,OUT013,1254.0258655110551
FDS59,OUT046,1796.6559283456663
DRM11,OUT019,649.1087679614859
FDX52,OUT027,5152.2657329849235
DRJ35,OUT018,816.1828053659506
NCP53,OUT046,3952.2906022906836
FDW15,OUT019,382.29702737777865
DRI47,OUT045,2268.0264139225774
DRZ11,OUT035,2034.2100712277359
FDS02,OUT013,3318.6114726537353
DRD49,OUT018,3480.6457318701287
FDW38,OUT049,950.119643214584
FDR21,OUT019,414.473123437137
FDE40,OUT013,980.3289802411025
FDI02,OUT045,1770.8564199594061
FDQ04,OUT045,664.8980701213716
FDY14,OUT017,4511.181951979281
NCT54,OUT046,1458.3400757245902
DRD25,OUT017,1909.8768937970035
DRE01,OUT045,4026.8853450808638
FDJ12,OUT010,519.115622570226
NCZ05,OUT049,1642.0809021771518
DRB25,OUT019,276.2211378792576
NCC31,OUT045,2616.6118436496718
FDM16,OUT045,1254.0847798965544
DRG11,OUT049,1733.7934176380597
FDV24,OUT027,3819.508313130904
FDV43,OUT046,759.9941014764706
FDG05,OUT018,2091.217924006869
FDV23,OUT010,320.585520849151
FDI58,OUT018,1255.4132014905194
FDQ11,OUT017,4410.1040456116225
FDC05,OUT027,5470.777148469957
FDF40,OUT013,3937.126876847218
FDU02,OUT018,3426.73742564633
FDT32,OUT013,2947.585047303081
NCF06,OUT017,4469.901308681567
FDT46,OUT013,776.7828806110584
FDR58,OUT010,213.68633319338443
FDY04,OUT046,2512.8281894457305
FDT58,OUT045,2547.549528354065
FDE46,OUT049,2494.1369423029673
DRH11,OUT017,871.579647913207
DRI51,OUT046,2789.247994110693
FDC35,OUT017,3405.10878465759
FDP45,OUT035,4225.576603688671
FDC45,OUT017,2792.677566419747
FDU01,OUT045,2779.092347651423
FDJ53,OUT010,307.35389824800836
FDJ46,OUT017,2857.7139013012143
FDX07,OUT013,3080.5697087695767
NCI30,OUT049,3806.6417393991733
FDE47,OUT027,3357.003034426525
FDV48,OUT045,1333.9933045769292
FDN16,OUT019,236.95354674101927
FDM52,OUT013,2320.205799051927
FDA32,OUT027,6220.826119466374
FDH05,OUT017,4160.768947836197
FDW25,OUT010,226.31594645692417
FDQ09,OUT046,1786.829706749363
NCM17,OUT010,112.97716332671682
DRM59,OUT046,2436.609605324132
FDV47,OUT027,2191.472277306565
DRE15,OUT035,1281.6982115168435
FDS25,OUT010,281.6803038435156
NCZ05,OUT018,1553.022247861123
NCV05,OUT019,364.0204505279183
DRM37,OUT046,3434.6094388260344
FDV58,OUT027,5680.262524494865
FDN22,OUT027,6314.756317692807
NCO06,OUT049,495.2748277168169
FDT56,OUT019,156.65581000140844
FDM02,OUT013,1497.5720698572827
FDA09,OUT046,2976.6836557081087
NCC06,OUT035,2287.3292710351293
NCL54,OUT049,3148.674307075655
NCB55,OUT017,976.8605294547211
FDB12,OUT017,1805.1046178846743
NCA54,OUT049,3117.151118104684
NCS38,OUT049,1883.3746813612747
FDC02,OUT049,4565.203935997777
FDK44,OUT019,452.59209147457716
FDE16,OUT035,3610.3376342815754
NCS05,OUT035,2228.747230399373
FDZ59,OUT045,2606.1515898475923
FDI20,OUT017,3732.970176036426
FDQ14,OUT046,2479.416647901888
FDF53,OUT017,3202.996433287631
FDW25,OUT017,1440.4946275616317
NCQ43,OUT010,258.8836892728742
FDX52,OUT013,3177.8486254171426
FDE28,OUT045,3600.5992922274804
FDN15,OUT017,2341.217433705115
FDO28,OUT017,1961.5885232333305
FDQ33,OUT045,2475.429718371551
FDM22,OUT010,137.86035489833046
FDJ03,OUT017,819.8824911310397
FDI16,OUT045,850.5861560324804
FDI09,OUT027,6442.167082252285
FDX55,OUT013,3690.1803357494778
FDS23,OUT027,3383.9672856132042
DRC12,OUT045,2996.633570664441
FDH41,OUT049,3508.241846403602
FDN01,OUT013,2876.995949262342
FDV55,OUT045,2249.4003619891346
NCJ19,OUT013,860.3182923306828
NCY29,OUT010,138.70583020324338
FDP03,OUT018,1789.2016289668222
FDZ52,OUT045,1806.7978827759264
FDH31,OUT010,248.59026573751984
FDQ19,OUT018,3164.7805497793233
FDS15,OUT035,1805.088683822365
FDN32,OUT017,3242.7303188576707
FDH32,OUT049,1671.9482731693945
FDF33,OUT017,1903.5561282018716
FDJ22,OUT046,3008.246664592575
FDG56,OUT010,143.94944661863548
FDC05,OUT046,3255.999117616496
FDK09,OUT013,3323.366033151815
NCV29,OUT045,2762.0578258686023
NCC43,OUT019,619.635233276938
NCA42,OUT049,2604.7410416472803
FDC10,OUT046,1876.680756920688
FDC16,OUT013,1356.2969831936257
NCL17,OUT013,2311.3210296072893
FDA51,OUT035,1896.4122884795718
FDW01,OUT017,2492.963043357097
NCF30,OUT045,1915.5812036870764
FDN49,OUT013,652.8694548500018
FDY20,OUT045,1442.9816588537547
FDC15,OUT045,2562.580701644067
FDY24,OUT046,952.6946685099458
NCG43,OUT017,1544.0897841066949
FDA48,OUT013,3635.7992388347825
NCF55,OUT017,617.0332817823892
FDL38,OUT049,1555.1786950403402
NCQ29,OUT018,3684.9698142450497
FDC34,OUT017,2703.7333035830766
FDP36,OUT027,1360.4503722954018
FDN50,OUT010,233.72604805216793
FDO23,OUT049,1574.222841824984
FDT56,OUT013,929.4763793293245
FDT13,OUT027,5180.821308775071
FDZ03,OUT013,3169.699777893847
FDQ03,OUT010,602.905618544761
FDU44,OUT045,2627.4617876510883
FDD03,OUT049,3749.428255722167
NCH30,OUT013,1837.934335439001
FDS60,OUT010,453.5281433354685
FDG08,OUT046,2980.507419253839
FDX38,OUT017,776.6704142704913
FDD22,OUT017,1831.8500033007226
FDW51,OUT013,3491.167459632231
FDL09,OUT017,2669.4009236546794
FDZ60,OUT045,1598.1047401692194
NCH07,OUT046,2642.9213366389376
NCQ41,OUT049,3322.4979432204477
FDW04,OUT049,2155.821681209984
FDI08,OUT027,6324.626703181275
FDR19,OUT019,363.20567431666757
FDV13,OUT046,1388.0410729675255
FDB52,OUT017,4188.033607923316
FDZ48,OUT027,3091.662576762815
NCO14,OUT049,744.3920311630103
FDZ50,OUT013,3232.326852467141
FDN27,OUT019,277.8235547338867
FDQ60,OUT013,1935.5067990471766
FDR49,OUT017,755.7836963554761
DRJ35,OUT027,1731.5442357992767
DRI49,OUT017,1392.557549172017
FDB47,OUT017,3457.8963266342885
FDP37,OUT010,315.03523925676575
FDR26,OUT049,2633.018965457692
FDY31,OUT019,347.61499348315147
FDC11,OUT045,1341.3739992633605
DRP47,OUT035,4358.529249325917
NCY54,OUT018,2450.256513477046
FDR27,OUT046,2254.6154116412267
FDQ21,OUT019,302.1515261176525
NCQ29,OUT035,4266.9539450696675
FDJ02,OUT046,2352.435135060886
FDE21,OUT018,1621.0017296540343
FDM39,OUT046,2950.97063174743
FDZ01,OUT017,1725.8543338913944
NCB19,OUT018,1204.1345685698434
FDU03,OUT046,2882.6114669338667
FDP27,OUT049,3274.778647961856
DRF01,OUT045,2405.124307845544
FDM03,OUT049,1872.4443011621238
FDV01,OUT046,2494.3083890434054
FDS16,OUT046,2408.9352900825697
FDO45,OUT035,1459.5816899623162
NCX06,OUT035,3132.3723168308175
FDP13,OUT046,667.9923886356016
NCR38,OUT018,3357.990508932733
FDA01,OUT013,950.8409965022902
FDT26,OUT017,1944.315122437914
FDD44,OUT027,7217.301754775472
FDB26,OUT013,882.4837121977544
FDP45,OUT019,619.4354909791066
NCP55,OUT046,914.7786904898597
FDT23,OUT017,1282.3868096956016
FDO51,OUT045,649.4653358490334
FDA44,OUT046,929.010806112456
NCJ31,OUT018,3371.481658320879
FDX37,OUT045,1540.8717570690912
NCD18,OUT049,3516.4770671648644
FDN40,OUT027,3899.4457331984318
FDL33,OUT017,3065.505960873283
DRF48,OUT035,3270.186854304615
FDW08,OUT035,1713.3715563455116
FDX39,OUT018,3028.2857501304306
FDB38,OUT049,2729.9695526168243
FDY46,OUT018,2547.146857362275
NCB06,OUT049,2598.2566742487847
FDA34,OUT035,3082.220654309878
FDA35,OUT045,1834.8872530937902
FDQ07,OUT035,3677.2141350954544
FDU32,OUT045,1943.7545602368584
FDU26,OUT013,1990.9197914007273
FDU13,OUT010,420.37135549992007
FDO09,OUT035,4390.935178347336
FDW03,OUT019,245.4630327786852
FDB38,OUT013,2603.97824240598
FDL26,OUT010,352.95164845983345
NCN43,OUT045,1939.9665674810458
FDH08,OUT045,3632.4317021900265
NCC31,OUT019,453.86341049458935
FDH14,OUT035,2320.1852493046563
FDL40,OUT017,1641.4955075547623
FDD20,OUT035,2068.6369139465046
NCV53,OUT035,4430.008951595416
FDD16,OUT045,1278.9810829962553
FDP24,OUT035,1898.8258704974112
FDQ25,OUT045,2742.7846603186267
FDM38,OUT035,858.2383379886014
NCT18,OUT010,457.26496682849313
FDM34,OUT049,2311.0898893693548
DRH37,OUT010,432.7850782130642
NCE07,OUT013,2386.7532531914185
FDG12,OUT013,1956.1012947930783
FDB59,OUT010,489.6081928839303
FDS10,OUT018,2610.0381657127537
